MatchID,Date,Team,Goals,TeamLocation,OpposingTeam,FullTimeResult,HalfTimeResult,HalfTimeGoals,ShotsOnTarget,Corners,FoulsCommitted,YellowCards,RedCards,Season
355,12/07/2020,Levante,1,Local,Ath Bilbao,Derrota,Derrota,0,1,2,10,0,0,19-20
355,12/07/2020,Ath Bilbao,2,Visitante,Levante,Victoria,Victoria,2,5,6,15,1,0,19-20
356,12/07/2020,Leganes,1,Local,Valencia,Victoria,Victoria,1,1,2,21,4,1,19-20
356,12/07/2020,Valencia,0,Visitante,Leganes,Derrota,Derrota,0,5,8,9,1,0,19-20
357,12/07/2020,Sevilla,2,Local,Mallorca,Victoria,Victoria,1,5,5,14,3,0,19-20
357,12/07/2020,Mallorca,0,Visitante,Sevilla,Derrota,Derrota,0,5,5,7,2,0,19-20
358,13/07/2020,Alaves,0,Local,Getafe,Empate,Empate,0,1,2,26,4,0,19-20
358,13/07/2020,Getafe,0,Visitante,Alaves,Empate,Empate,0,4,4,15,2,0,19-20
359,13/07/2020,Villarreal,1,Local,Sociedad,Derrota,Empate,0,3,2,12,2,0,19-20
359,13/07/2020,Sociedad,2,Visitante,Villarreal,Victoria,Empate,0,6,10,11,2,0,19-20
360,13/07/2020,Granada,1,Local,Real Madrid,Derrota,Derrota,0,4,4,18,2,0,19-20
360,13/07/2020,Real Madrid,2,Visitante,Granada,Victoria,Victoria,2,5,3,18,2,0,19-20
361,16/07/2020,Eibar,3,Local,Valladolid,Victoria,Victoria,2,7,3,19,4,0,19-20
361,16/07/2020,Valladolid,1,Visitante,Eibar,Derrota,Derrota,0,8,12,13,0,0,19-20
362,16/07/2020,Ath Bilbao,0,Local,Leganes,Derrota,Empate,0,3,3,11,2,1,19-20
362,16/07/2020,Leganes,2,Visitante,Ath Bilbao,Victoria,Empate,0,4,3,11,3,0,19-20
